,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,link
171,588017949350953038,181.43060462,43.21170346,1.0412490000000005,1.594183000000001,2.867827000000002,1.2736440000000009,0.7141079999999995,0.3681620114224127,0.048984,0.978956,NGC4111,14.6,0.860043,New Contaminant,75.4597565440212,-13.326958278922184,19.803097,18.208914,17.167665,17.494806,16.93527,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017949350953038
172,587741602568798329,184.54470297,28.04179965,1.3042560000000005,1.9491230000000002,3.5423880000000008,1.5932650000000006,0.8807320000000018,0.3656204807998648,0.0672,0.85411,NGC4251,19.1,0.963531,New Contaminant,351.2738750308887,-16.057411836238636,18.17761,16.228487,14.924231,15.347755,14.635222,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741602568798329
173,587742954397696112,186.00215918,4.90924152,0.9631059999999998,1.6925430000000006,2.8824710000000024,1.1899280000000019,0.6635589999999993,0.3935146049236718,0.066094,0.96501,NGC4324,16.5,0.697894,New Contaminant,47.786907087979074,-13.785089721069532,19.658432,17.965889,17.002783,17.30233,16.775961,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742954397696112
174,588017566564024346,186.13702745,12.70530207,1.1661029999999997,1.824645000000002,3.2882440000000024,1.4635990000000003,0.7723199999999988,0.3707000702585689,0.039229,0.92461,NGC4374,18.5,0.859302,New Contaminant,258.39600826483843,-16.378267642015068,17.554556,15.729911,14.563808,14.957591,14.266312,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017566564024346
175,587735347502645268,187.81240241,14.1966502,1.2324859999999997,1.857314999999998,3.3978699999999993,1.5405550000000012,0.8011110000000006,0.3298329128240526,0.054117,0.957335,NGC4474,15.6,0.905302,New Contaminant,341.6049539851829,-16.746986991772307,16.877062,15.019747,13.787261,14.218636,13.479192,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347502645268
176,588017702396952734,187.82048277,11.60931908,1.2634209999999992,1.8975280000000012,3.4383289999999995,1.5408009999999983,0.841939,0.4326114350644859,0.050767,0.719224,NGC4503,16.5,0.922964,New Contaminant,465.9638861202236,-15.191037721069534,18.635849,16.738321,15.4749,15.896382,15.19752,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702396952734
177,587734892220383297,189.5411424,9.49733936,1.1387349999999987,1.7181510000000024,3.151071,1.4329199999999975,0.767357999999998,0.3492676309519436,0.043984,0.828311,NGC4578,16.3,0.924613,New Contaminant,410.6449541135769,-15.68300002201979,17.863447,16.145296,15.006561,15.377938,14.712376,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734892220383297
178,587734892220383322,189.59330466,9.52832462,1.200356000000001,1.8746019999999977,3.399435999999998,1.5248340000000002,0.8087850000000003,0.3485105104943015,0.04313,0.888419,NGC4578,16.3,0.913426,New Contaminant,348.9611511362398,-16.522359022019792,17.221966,15.347364,14.147008,14.538579,13.82253,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734892220383322
179,588017725476765851,190.88775426,7.54729767,1.0565460000000009,1.5660869999999996,2.8953169999999986,1.329229999999999,0.682658,0.3217105278894057,0.059358,1.0,NGC4623,17.4,0.878035,New Contaminant,107.4470938752887,-13.680171241412996,19.77132,18.205233,17.148687,17.522575,16.876003,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017725476765851
180,588017702399180871,192.98106391,11.42285329,1.1746850000000002,1.8974169999999972,3.332438,1.4350210000000025,0.8032339999999998,0.4295973241338833,0.063937,0.849057,NGC4733,14.5,0.935717,New Contaminant,60.5850773495341,-13.496495011174876,20.010996,18.113579,16.938894,17.310345,16.678558,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702399180871
181,587726100415709310,227.25479571,2.99319546,1.1711140000000029,1.752196999999999,3.2006419999999984,1.4484449999999995,0.7924579999999999,0.3799061069957085,0.045312,0.72136,NGC5864,29.0,0.956202,New Contaminant,363.3891735844062,-15.599234989494782,19.25741,17.505213,16.334099,16.712755,16.056768,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726100415709310
182,588011102639161364,226.51377884,55.57394588,1.1779279999999996,1.844062000000001,3.3124979999999997,1.4684359999999987,0.7931629999999998,0.3141342279637468,0.042587,1.0,NGC5866,14.9,0.881445,New Contaminant,438.532770789992,-16.64801134206137,16.855145,15.011083,13.833155,14.21792,13.542647,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588011102639161364
183,588011218603737264,225.7299361,55.59408443,1.1317789999999999,1.7533319999999986,3.1672079999999987,1.4138760000000001,0.7752150000000011,0.3458190027190312,0.046455,0.872449,NGC5866,14.9,0.845346,New Contaminant,385.2787581923192,-15.93515034206137,17.459328,15.705996,14.574217,14.930781,14.29212,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588011218603737264
184,587732771047866480,164.76457503,9.00087514,1.0675499999999989,1.736112000000002,3.036404000000001,1.300291999999999,0.7138829999999992,0.3165718363290434,0.051029,1.0,UGC06062,38.7,0.882918,New Contaminant,445.0165521210537,-16.707767825094557,18.680782,16.94467,15.87712,16.230787,15.644378,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732771047866480
185,587734691963928761,142.45963205,8.05485867,1.2540720000000007,1.8279929999999993,3.409737,1.5817440000000005,0.8458980000000018,0.3601455052045985,0.049152,0.888731,IC0540,30.0,0.825999,New Contaminant,298.7697527750084,-16.441751273598314,18.617746,16.789753,15.535681,15.943855,15.208009,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734691963928761
186,588017948813492292,179.67951173,42.60835182,1.1428629999999984,1.7512050000000023,3.207347000000002,1.4561419999999998,0.7735669999999999,0.3057522042237626,0.043749,1.0,IC0750,36.8,0.812872,New Contaminant,412.7509290073011,-17.28250309336759,18.071508,16.320303,15.17744,15.546736,14.864161,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017948813492292
187,588017947748991177,207.70615322,39.69324517,1.2746500000000012,1.8655760000000008,3.4572520000000004,1.5916759999999996,0.8536810000000017,0.401803220585488,0.056834,0.908957,IC4336,39.6,0.872982,New Contaminant,149.60624115786405,-15.848359929627565,19.859373,17.993797,16.719147,17.140116,16.402121,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017947748991177
188,587731513679085713,17.87041272,0.64758395,0.8926680000000005,1.3017429999999983,2.4250869999999978,1.1233439999999995,0.5933489999999999,0.430248684297951,0.040977,0.555117,NGC0278,12.8,0.786598,New Contaminant,61.68305612531079,-12.488199848239343,19.942942,18.641199,17.748531,18.04785,17.517855,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731513679085713
189,587724199892418681,24.70245452,15.02812339,1.2396300000000018,1.7795329999999971,3.3168619999999986,1.5373290000000015,0.8191760000000006,0.3325715683890449,0.053515,1.0,NGC0620,37.8,0.822959,New Contaminant,437.4006464870206,-16.90079699918612,18.585371,16.805838,15.566208,15.986662,15.268509,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587724199892418681
190,588015508212023465,37.49791876,-0.75190197,1.0035549999999986,1.3910790000000013,2.644755,1.2536759999999987,0.6392419999999994,0.3854954463660408,0.070294,0.847793,NGC0925,9.1,0.741397,New Contaminant,41.95199302333387,-11.63170296160547,20.193825,18.802746,17.799191,18.163504,17.54907,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015508212023465
191,587731514225524770,39.69931109,1.22254236,1.1569700000000012,1.7984349999999978,3.264412,1.4659770000000023,0.7912110000000023,0.3610269689013439,0.048694,0.826577,NGC1015,36.3,0.542669,New Contaminant,463.89252837049344,-17.448265125180562,17.940914,16.142479,14.985509,15.351268,14.676502,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731514225524770
192,588015508750663860,41.5114708,-0.32126175,1.222915999999998,1.7208900000000007,3.2600540000000002,1.5391639999999995,0.8449019999999976,0.4248589992994794,0.071399,0.770589,NGC1073,17.2,0.832092,New Contaminant,71.37240539226326,-13.04575623453774,20.697678,18.976788,17.753872,18.131886,17.437624,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015508750663860
193,587737810648629457,132.28280402,60.30631965,0.9171250000000022,1.3787639999999968,2.450467999999997,1.0717040000000004,0.596426000000001,0.3398079742825505,0.054561,1.0,NGC2648,30.3,0.974653,New Contaminant,110.99007735025216,-14.542515142511522,19.839888,18.461124,17.543999,17.864698,17.38942,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587737810648629457
194,587737827291693224,132.40907928,60.23160867,1.2709650000000003,1.9298290000000016,3.5353910000000024,1.6055620000000008,0.8472420000000014,0.353612076126924,0.0426,0.737047,NGC2648,30.3,0.968716,New Contaminant,505.3282732699122,-16.239065142511524,18.945219,17.01539,15.744425,16.168148,15.409828,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587737827291693224
195,588007003627323556,132.9731447,51.50514082,1.1978539999999995,1.6841790000000003,3.1570180000000008,1.4728390000000005,0.810550000000001,0.429198835911485,0.065077,0.747133,NGC2654,23.4,0.939029,New Contaminant,494.86414629618616,-15.846700287050714,18.494108,16.809929,15.612075,15.999379,15.33709,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588007003627323556
196,587737825144799318,136.82133879,59.92774448,1.185184999999997,1.8605359999999997,3.327735999999998,1.4671999999999983,0.8219149999999971,0.4060291943396066,0.06424,0.805555,NGC2722,38.6,0.939365,New Contaminant,260.2776745962437,-16.227646523358775,19.387741,17.527205,16.34202,16.70529,16.060005,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587737825144799318
197,587737825681539264,135.85189984,60.10281385,1.2157589999999985,1.693239000000002,3.240576000000001,1.5473369999999989,0.8171350000000004,0.4348876585861379,0.06537,0.686641,NGC2722,38.6,0.998083,New Contaminant,384.4700389077468,-16.385962523358778,19.057348,17.364109,16.14835,16.546974,15.816772,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587737825681539264
198,588013382730055695,139.25699189,41.80329893,1.2084439999999983,1.8412840000000017,3.385204,1.5439199999999982,0.8178629999999991,0.3143897958494321,0.048417,1.0,NGC2785,39.7,0.887641,New Contaminant,424.8209056809639,-17.694143533815573,17.958956,16.117672,14.909228,15.299809,14.573752,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588013382730055695
199,587741531700265059,142.66736985,22.1512511,1.1687239999999992,1.7010880000000022,3.1284860000000023,1.4273980000000002,0.7793729999999996,0.3393172795696457,0.059952,1.0,NGC2894,31.4,0.889868,New Contaminant,563.3455901381419,-17.045935240366077,17.919174,16.218086,15.049362,15.438713,14.790688,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741531700265059
200,587741602022555741,160.68923032,25.46990591,1.2381640000000012,1.8496629999999978,3.4078789999999977,1.5582159999999998,0.8376820000000009,0.4424399050333847,0.047949,1.0,NGC3338,21.9,0.806783,New Contaminant,721.4084327199404,-16.598719574200594,17.790846,15.941183,14.703019,15.103501,14.382967,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741602022555741
201,587741602559426693,160.58884564,25.82017699,1.2110219999999998,1.904084000000001,3.4251580000000015,1.5210740000000005,0.8201390000000011,0.3261037674416914,0.045981,1.0,NGC3338,21.9,0.914446,New Contaminant,427.992644049245,-16.103107574200592,18.323336,16.419252,15.20823,15.599113,14.898178,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741602559426693
202,588017703995899974,160.50310613,11.78000924,1.201369999999999,1.790966000000001,3.2922379999999993,1.5012719999999984,0.8103299999999987,0.4002363898188748,0.046626,0.962554,NGC3346,21.3,0.720478,New Contaminant,393.3561085645553,-16.512548017193687,17.730646,15.93968,14.73831,15.12935,14.438408,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703995899974
203,588017702922223668,160.70262688,11.00023783,1.1635679999999997,1.6697430000000004,3.148898000000001,1.4791550000000004,0.7822259999999996,0.3479263735212467,0.057297,1.0,NGC3346,21.3,0.708104,New Contaminant,571.5260113680179,-16.78093801719369,17.312929,15.643186,14.479618,14.86096,14.164031,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702922223668
204,587734949132304479,160.59592338,11.56892313,1.1829379999999983,1.7018430000000002,3.1986359999999987,1.4967929999999985,0.7859799999999986,0.364815714090396,0.053491,0.955998,NGC3346,21.3,0.685612,New Contaminant,494.9868655318831,-16.13289501719369,17.996826,16.294983,15.112045,15.509003,14.79819,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734949132304479
205,587741534394187809,165.58950712,29.65910694,1.221648,1.8051279999999998,3.3564670000000003,1.5513390000000005,0.8348669999999991,0.3653112428679823,0.052689,0.946929,NGC3485,24.6,0.820234,New Contaminant,431.8316471994092,-17.000668535516898,17.594002,15.788874,14.567226,14.954007,14.237535,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741534394187809
206,587742572146589741,165.54632723,18.65624537,1.135451999999999,1.7236850000000015,3.149330000000001,1.4256449999999994,0.7861039999999999,0.3467235193036708,0.057359,1.0,NGC3504,26.1,0.788876,New Contaminant,619.7159250079263,-16.952023536691403,17.640968,15.917283,14.781831,15.131179,14.491638,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742572146589741
207,587748928161185966,166.89398362,-0.83256503,1.2749640000000007,1.8860829999999993,3.4918500000000012,1.605767000000002,0.8658050000000017,0.3941666840832166,0.053452,0.78792,NGC3512,24.2,0.999771,New Contaminant,157.08803117127073,-15.296340829902157,19.374624,17.488541,16.213577,16.622736,15.882774,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587748928161185966
208,587731890575114284,167.44870884,56.12736349,1.1740320000000004,1.9220829999999989,3.386519999999999,1.4644370000000002,0.7968209999999996,0.3251949274835311,0.052356,0.952624,NGC3547,26.3,0.782067,New Contaminant,543.6247295311306,-17.30705374244879,17.511629,15.589546,14.415514,14.792725,14.125109,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731890575114284
209,588297863654277253,169.57475603,45.90313641,1.1719660000000012,1.7515989999999988,3.186172000000001,1.434573000000002,0.7847300000000033,0.3754332909220106,0.051829,0.888054,NGC3611,39.3,0.736575,New Contaminant,244.94888157684755,-16.661119751877138,18.847172,17.095573,15.923607,16.310843,15.661,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588297863654277253
210,588297863654211718,169.44196051,45.89907854,1.2160629999999983,1.9671459999999996,3.5073229999999995,1.540177,0.8053150000000002,0.3586812566583921,0.052044,0.984005,NGC3611,39.3,0.91936,New Contaminant,311.5280180302429,-16.377338751877137,19.367085,17.399939,16.183876,16.594624,15.859762,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588297863654211718
211,588017604143284256,171.59193678,43.69013808,1.2669289999999993,1.7972430000000017,3.405602000000002,1.608359,0.845762999999998,0.3396733796466987,0.061859,0.627714,NGC3669,31.8,0.917601,New Contaminant,494.1989536671032,-16.356326599922166,18.798815,17.001572,15.734643,16.155809,15.393213,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017604143284256
212,587732591177367704,176.000519,60.07995447,1.209638,1.890038999999998,3.3860439999999983,1.4960050000000003,0.8179020000000001,0.3670822500873778,0.04713,0.856797,NGC3813,25.7,0.934863,New Contaminant,184.52068784928537,-15.808208616656469,18.949398,17.059359,15.849721,16.241457,15.563354,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732591177367704
213,588017111830691974,176.96451652,47.78081763,1.266601999999999,1.8630239999999993,3.457001,1.5939770000000006,0.8470249999999986,0.3469688395833123,0.053047,1.0,NGC3835,39.0,0.832251,New Contaminant,417.09042160560574,-16.222308035132492,19.443064,17.58004,16.313438,16.733015,15.986063,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017111830691974
214,587731870707089546,176.79180443,55.85318702,1.253562999999998,1.8318480000000008,3.4387929999999987,1.6069449999999978,0.8488749999999996,0.3697448088168625,0.063112,0.833716,NGC3893,20.2,0.823851,New Contaminant,371.8446855580594,-16.193897847233117,18.013582,16.181734,14.928171,15.332859,14.574789,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707089546
215,587741708883853456,177.32972039,27.24493578,0.9613310000000013,1.5830149999999996,2.754068,1.1710530000000006,0.6669240000000016,0.3079275945775147,0.053933,0.936524,NGC3898,21.7,0.785878,New Contaminant,54.99235192667229,-14.062366669242646,19.869871,18.286856,17.325525,17.619932,17.115803,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741708883853456
216,588013383278985384,177.41457783,52.290579,1.2256750000000007,1.780811,3.3073120000000014,1.5265010000000014,0.8220910000000021,0.3311394075700136,0.058347,0.980628,NGC3912,29.6,0.913739,New Contaminant,397.250849973896,-16.492361555294693,18.466999,16.686188,15.460513,15.864097,15.159687,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588013383278985384
217,587739505542496419,181.85795486,32.2581522,1.1992909999999988,1.8416940000000004,3.322405,1.4807109999999994,0.8206939999999996,0.403667043334471,0.054445,0.795444,NGC4051,14.9,0.946985,New Contaminant,71.13697117617009,-13.36822634206137,20.160093,18.318399,17.119108,17.497705,16.837688,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739505542496419
218,587739505542299686,181.24581131,32.39117566,1.1803919999999994,1.7082359999999994,3.183712999999999,1.4754769999999997,0.7732409999999987,0.3327851240775036,0.053988,0.920602,NGC4051,14.9,0.883709,New Contaminant,399.7899260864172,-16.46380034206137,16.883608,15.175372,13.99498,14.402131,13.699895,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739505542299686
219,587742575367094392,181.44644465,18.72063876,1.049153999999998,1.583554000000003,2.835318000000001,1.2517639999999979,0.6911939999999994,0.3341945968075462,0.057454,1.0,NGC4062,9.8,0.861486,New Contaminant,58.15394307078434,-12.578532378462477,19.652346,18.068792,17.019638,17.377598,16.817028,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742575367094392
220,587742189367394451,182.70094642,24.29396191,1.1233690000000003,1.6746540000000003,3.0798380000000005,1.4051840000000002,0.7383629999999997,0.3452975453558414,0.050198,0.999005,NGC4158,37.6,0.937631,New Contaminant,332.9647817584431,-16.3333382246383,18.955618,17.280964,16.157595,16.542601,15.87578,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742189367394451
221,587732772129472626,183.01803509,10.48777787,1.1555630000000008,1.7398659999999992,3.159085000000001,1.4192190000000018,0.7454720000000012,0.3613912245721379,0.056912,0.840476,NGC4162,26.8,0.730989,New Contaminant,322.65838751082083,-16.24364997014394,18.382362,16.642496,15.486933,15.897024,15.223277,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772129472626
222,587732772129734764,183.53213568,10.48864669,1.282845,1.8514139999999983,3.420564999999998,1.5691509999999997,0.8487580000000001,0.3564212029483788,0.066511,0.997028,NGC4162,26.8,0.837364,New Contaminant,614.7200370840158,-17.040930970143943,17.799915,15.948501,14.665656,15.099743,14.37935,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772129734764
223,588017724936552624,183.153087,7.28565291,1.1773150000000001,1.7312030000000007,3.163769000000002,1.4325660000000013,0.810257,0.4234614504949038,0.068126,0.587167,NGC4178,16.5,0.933466,New Contaminant,101.72013097163956,-13.905759721069533,19.72312,17.991917,16.814602,17.18166,16.559351,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017724936552624
224,588017704005992539,184.08036631,12.74584901,1.2234970000000018,1.8765779999999985,3.4097620000000006,1.533184000000002,0.8232320000000009,0.4216588171804577,0.045284,0.851114,NGC4205,25.1,0.813134,New Contaminant,152.37714641465476,-14.43223660740519,20.265942,18.389364,17.165867,17.566132,16.85618,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704005992539
225,588017704005992557,184.13253954,12.7422573,1.1852560000000008,1.7611600000000003,3.2544700000000013,1.493310000000001,0.8059210000000014,0.3542699134888335,0.048834,0.784583,NGC4205,25.1,0.942405,New Contaminant,332.03093200344057,-16.13376860740519,18.431681,16.670521,15.485265,15.8646,15.177211,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704005992557
226,588017704542797872,183.96361605,13.21761565,0.9737739999999988,1.5269200000000005,2.6997600000000013,1.1728400000000008,0.6330129999999983,0.3663842738187529,0.057055,0.975301,NGC4205,25.1,0.981412,New Contaminant,77.07314965761539,-14.611861607405189,19.54644,18.01952,17.045746,17.386507,16.84668,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704542797872
227,587735347501072399,184.09474852,14.2980655,0.9470349999999996,1.4885960000000011,2.5833949999999994,1.0947989999999983,0.5767769999999999,0.360775003913291,0.075175,1.0,NGC4207,16.5,0.96073,New Contaminant,34.88613559881739,-14.530691721069534,18.622101,17.133505,16.18647,16.556728,16.038706,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347501072399
228,588017111296311446,185.40668308,47.69650531,1.1771519999999995,1.791832000000003,3.271440000000002,1.479607999999999,0.8061369999999997,0.37270501948538,0.049549,0.945731,NGC4257,40.5,0.815216,New Contaminant,303.7562555203985,-16.02631011607334,19.608934,17.817102,16.63995,17.010965,16.337494,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017111296311446
229,588017565489954949,185.36095424,11.75778367,1.1912270000000014,1.8772059999999993,3.3808690000000006,1.5036630000000013,0.7806300000000004,0.3795509245043796,0.048669,1.0,NGC4312,16.5,0.769254,New Contaminant,392.8086011092868,-15.964938721069531,17.780317,15.903111,14.711884,15.122481,14.399448,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017565489954949
230,587732770520170673,186.05141059,9.23146572,1.1655329999999982,1.7911549999999998,3.2317769999999975,1.4406219999999976,0.8044949999999993,0.3666828411593162,0.058307,0.931428,NGC4314,16.2,0.81576,New Contaminant,325.7821996446703,-15.838686072713156,17.804539,16.013384,14.847851,15.208889,14.572762,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732770520170673
231,587734892218875910,186.03231896,9.38370162,1.274191,1.941222999999999,3.5533339999999995,1.6121110000000005,0.8510989999999996,0.3311527175575317,0.052122,0.980663,NGC4314,16.2,0.895811,New Contaminant,385.6385824163444,-16.953199072713154,16.886698,14.945475,13.671284,14.094376,13.333364,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734892218875910
232,588017627766390945,186.24660729,45.96945877,1.0842489999999998,1.7456609999999984,3.0653419999999976,1.3196809999999992,0.7229269999999985,0.3425285158797208,0.050516,0.876704,NGC4388,38.0,0.961804,New Contaminant,602.918966292354,-16.098899983084046,19.268606,17.522945,16.438696,16.800018,16.203264,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017627766390945
233,587726014536024208,189.06243725,1.96939062,0.9483910000000009,1.708600999999998,2.874174,1.165573000000002,0.6640970000000017,0.4087092589077845,0.082051,1.0,NGC4535,15.8,0.942834,New Contaminant,48.85476579037998,-13.483571434772111,19.882412,18.173811,17.22542,17.509714,17.008238,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726014536024208
234,587741602033631242,188.88995832,27.54962684,1.252006999999999,1.893654999999999,3.429485999999999,1.535831,0.8425560000000001,0.3288903795329024,0.055841,0.988426,NGC4548,18.7,0.907457,New Contaminant,489.7870941424237,-16.395969032682494,17.69945,15.805795,14.553788,14.963239,14.269964,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741602033631242
235,587741722284916749,189.80104269,27.74316845,1.0335769999999993,1.628876,2.974322000000001,1.3454460000000008,0.7036580000000008,0.3389368178250379,0.045445,0.674066,NGC4548,18.7,0.88001,New Contaminant,333.1353912607275,-16.479790032682494,17.211952,15.583076,14.549499,14.879418,14.23763,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741722284916749
236,588017570311045302,190.18721626,12.16496201,1.2132569999999987,1.6423500000000004,3.1445030000000003,1.5021529999999998,0.7930869999999999,0.4218231287480565,0.070819,0.860916,NGC4604,38.5,0.869565,New Contaminant,514.225322725462,-16.209753647542502,19.152987,17.510637,16.29738,16.71755,16.008484,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017570311045302
237,587739608629444685,190.35803886,32.05025081,0.9809989999999971,1.596813000000001,2.808136000000001,1.2113230000000001,0.672974,0.3509791439014582,0.053642,1.0,NGC4607,16.5,0.924397,New Contaminant,99.06824810200824,-13.941276721069537,19.41593,17.819117,16.838118,17.146143,16.607794,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739608629444685
238,587722983355384004,190.65655385,0.07568264,1.2074710000000017,1.8173600000000008,3.3027250000000006,1.4853649999999998,0.8170700000000011,0.4144443881811228,0.051065,0.73808,NGC4631,7.1,0.824984,New Contaminant,104.07109150459924,-12.782506743595375,19.108215,17.290855,16.083384,16.473785,15.80549,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587722983355384004
239,588017702935265427,191.17783873,12.00657418,1.1765329999999992,1.8304359999999988,3.3004029999999993,1.4699670000000005,0.7860049999999994,0.334756317563365,0.039613,0.979391,NGC4642,38.7,0.721712,New Contaminant,435.2199387906847,-16.102967825094556,19.452028,17.621592,16.445059,16.835587,16.151625,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702935265427
240,587738575141142658,190.9020596,41.01854321,1.2591210000000004,1.9366549999999982,3.4848719999999993,1.548217000000001,0.837708000000001,0.3181401319272733,0.047826,0.881995,NGC4725,12.9,0.979248,New Contaminant,482.6901200339263,-17.192666551496245,16.134645,14.19799,12.938869,13.360282,12.649773,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738575141142658
241,587739706327564355,193.62319193,28.77888373,1.1430129999999998,1.6641939999999984,3.0869149999999976,1.4227209999999992,0.7870559999999998,0.3378120148203466,0.064609,1.0,NGC4791,37.9,0.969383,New Contaminant,366.00099199454553,-16.382088049840362,18.962358,17.298164,16.155151,16.511108,15.875443,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739706327564355
242,588017110225190972,193.92826518,46.32497892,1.226386999999999,1.8278029999999994,3.3538309999999996,1.5260280000000002,0.7956690000000002,0.3607783257146583,0.063989,0.976018,NGC4799,41.0,0.829251,New Contaminant,542.9503705358389,-16.37001228359868,19.317379,17.489576,16.263189,16.693907,15.963548,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017110225190972
243,588298662502662374,193.90876047,46.55636752,1.3613219999999995,1.929950999999999,3.6437459999999984,1.7137949999999993,0.898101999999998,0.3859060238427971,0.067359,0.850444,NGC4799,41.0,0.932889,New Contaminant,405.8655446298295,-16.959122283598678,18.93285,17.002899,15.641577,16.104797,15.289104,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588298662502662374
244,587742014361305240,193.99198961,22.55437053,1.1289479999999976,1.8713870000000021,3.3143710000000013,1.4429839999999992,0.7647709999999996,0.3219636844828653,0.047121,1.0,NGC4814,39.8,0.742302,New Contaminant,608.9161630876525,-16.14848836036844,19.487085,17.615698,16.48675,16.850927,16.172714,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742014361305240
245,587738952028979343,198.60583407,36.74597521,1.1797530000000016,1.8360149999999997,3.3006850000000014,1.4646700000000017,0.780934000000002,0.3439730271614598,0.042283,1.0,NGC5016,39.9,0.866783,New Contaminant,435.3072520400653,-15.674584478433747,19.947229,18.111214,16.931461,17.33028,16.646544,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738952028979343
